anno,seccion,epoca,ciiu_version,vbp_pp,vbp_pb,vab_pp,vab_pb,vab_pb_estimado,consumo_intermedio_estimado,capital_circulante_constante_adelantado,remuneraciones,capital_variable_adelantado,puestos_trabajo,n_empresas,fbcf,adquisiciones_importadas,consumo_capital_fijo,impuestos_netos,stock_capital,stock_capital_imputado,capital_total_adelantado,excedente_bruto,part_salarial,productividad
2020,L_M_N,5,Rev.4,138467176788.3796,138467176786.3796,85676769160.4269,85676769158.4269,85676769158.4269,52790407629.95271,,48979845822.543884,,84506.33901076984,1488.0,10182011019.15361,1432993363.3537302,5010334295.112471,-99710834.204611,90500547758.28851,90500547758.28851,,36696923337.88301,0.5716817557724516,1013850.2053616107
2020,P,5,Rev.4,28138082962.43806,28138082962.43806,20636882968.64115,20636882968.64115,20636882968.64115,7501199993.796909,,18145753020.78816,,43648.61606361762,871.0,1291629563.00379,28158317.4122574,494762127.5324622,12762314.63812061,16252545403.1879,16252545403.1879,,2491129947.852993,0.8792874897028587,472795.81415738375
2020,Q,5,Rev.4,156709782250.52097,156709782250.52097,90735237410.49979,90735237410.49979,90735237410.49979,65974544840.02118,,81808060721.76305,,98293.21310169277,848.0,4583337908.537887,0.0,2724700469.3712873,-114037582.70097834,50878303475.15465,50878303475.15465,,8927176688.73674,0.9016129020707925,923107.8580840204
2020,R_S,5,Rev.4,50460177099.77289,50460177099.77289,20662544342.372852,20662544342.372852,20662544342.372852,29797632757.400036,,14224516464.748203,,25255.646079933256,691.0,2148406210.291893,79921455.2222374,3134673841.981449,68333198.58399996,44868449095.28223,44868449095.28223,,6438027877.624649,0.688420372101894,818135.6468560181
2021,B,5,Rev.4,4823132108.897129,4823132108.897129,1706507846.004977,1706507846.004977,1706507846.004977,3116624262.892152,,942639331.3418748,,1221.277032803261,,535413296.066923,0.0,222318921.8247466,6927240.433194077,2015071775.42684,2015071775.42684,,763868514.6631021,0.5523791370480026,1397314.2867412649
2021,C,5,Rev.4,740451400483.5211,729519030143.1285,224974680121.47308,214042309781.08044,214042309781.08044,526409090702.4407,79758953136.73344,84122098877.86562,12745772557.252367,86333.09437826529,,83942983585.56471,3312365312.691275,21739333748.875954,-1158610716.344064,377193985828.289,377193985828.289,469698711522.27484,140852581243.60748,0.37391807305801983,2605891.538368297
2021,D_E,5,Rev.4,112613563636.55287,112613563636.55287,62648975567.003204,62648975567.003204,62648975567.003204,49964588069.54967,,20221632008.440907,,14128.963720145868,,15097593386.138031,190502501.533616,10673310755.394598,305856559.6198938,212390515973.6871,212390515973.6871,,42427343558.5623,0.3227767385727454,4434081.423655635
2021,G,5,Rev.4,455971215637.71674,449686060658.5089,279674715226.3264,273389560247.11853,273389560247.11853,182581655390.5982,,95155129416.33188,,131187.67896590274,,32633273093.592,9233014270.208422,13465417406.601536,533315553.51775414,141842961057.49234,141842961057.49234,,184519585809.99454,0.34023500958721886,2131867.241122676
2021,H_J,5,Rev.4,334250951545.3287,334226671736.1756,154484895191.3033,154460615382.1502,154460615382.1502,179790336163.17847,,68176469340.48148,,66121.04824039587,,31816613640.521423,4501916301.472514,15576660220.867773,135195319.72652495,202553159469.55713,202553159469.55713,,86308425850.82184,0.4413147916892231,2336395.1313905907
2021,I,5,Rev.4,29356804884.757095,29346005451.400406,9651209202.504879,9640409769.148182,9640409769.148182,19716395115.608913,,7079050388.1422415,,22527.13684977782,,3177150585.372973,93009618.664889,1130759711.6802871,51324275.44941456,25167284733.83078,25167284733.83078,,2572158814.3626375,0.7334884406303142,428425.9143478354
2021,K,5,Rev.4,62645858578.48158,62645858578.48158,31442158854.14983,31442158854.14983,31442158854.14983,31203699724.331753,,15423416558.208546,,9729.03066197288,,1098288138.062668,18436277.3440939,819585753.3721104,89933110.80148828,5345299731.76361,5345299731.76361,,16018742295.941284,0.49053300155860374,3231787.415065449
2021,L_M_N,5,Rev.4,180668167137.95416,180667933238.08682,111251826255.28943,111251592355.4221,111251592355.4221,69416574782.53206,,59414119118.07361,,98975.61159604441,,10121111282.672157,2164286868.1129794,5219807380.668272,-328474930.7662927,97851140567.92276,97851140567.92276,,51837707137.21582,0.534050730832374,1124032.7234283607
2021,P,5,Rev.4,31961352310.58156,31961352310.58156,24152464418.46139,24152464418.46139,24152464418.46139,7808887892.120167,,20472823337.48533,,46075.38925278843,,1462932383.7338,14317319.141118,567010035.7542276,5739644.977228405,19556739104.6044,19556739104.6044,,3679641080.976063,0.8476494565016951,524194.47366903606
2021,Q,5,Rev.4,173852468568.13226,173851776438.53757,98115193734.03127,98114501604.43654,98114501604.43654,75737966963.69572,,84893592451.32262,,101572.11851778475,,5379104877.854276,0.0,2714182635.963901,-112700466.23479725,53225255782.75548,53225255782.75548,,13221601282.708649,0.8652440995168444,965965.809966362
2021,R_S,5,Rev.4,47058088561.87021,47058019613.11256,18050149516.878464,18050080568.120808,18050080568.120808,29008007993.7494,,14298850361.413414,,25103.573287328363,,2057069656.3816776,9155304.102810245,1671170460.8378024,42305503.14353662,36249404652.65409,36249404652.65409,,3751299155.4650497,0.7921735134682814,719027.100655416
2022,B,5,Rev.4,6364669404.874577,6364669404.874577,2427269986.154083,2427269986.154083,2427269986.154083,3937399418.720494,,1077136328.27884,,1379.560008237478,,347532015.953246,0.0,208679317.9635851,10163033.90432929,1894282413.44833,1894282413.44833,,1350133657.8752427,0.443764531520254,1759452.2685933437
2022,C,5,Rev.4,887448109461.1191,847221297274.5151,265536050207.76508,225309238021.16107,225309238021.16107,662138871439.958,100324071430.29668,95609914033.8778,14486350611.193607,89467.50608878564,,69687013752.2493,4140576932.6812153,21523441673.28398,-2700847763.231676,392603477898.926,392603477898.926,507413899940.4163,169926136173.88727,0.360063780262865,2967960.7917566495
2022,D_E,5,Rev.4,104102493462.55118,104102493462.55118,44672546622.98025,44672546622.98025,44672546622.98025,59429946839.57093,,20626352086.31198,,13915.195234485684,,17801987415.99559,309743533.505188,10947366526.232523,331952011.6420527,212280128161.01538,212280128161.01538,,24046194536.668266,0.46172322031225926,3210342.7850059466
2022,G,5,Rev.4,451212071580.3849,444685546891.8294,285375632748.5232,278849108059.9676,278849108059.9676,172362963520.4173,,106441380612.163,,135877.30033026123,,25582362175.19435,3184590670.443198,12801615243.482466,558185570.9756074,137064760074.57288,137064760074.57288,,178934252136.3602,0.3729869280954361,2100245.089171581
2022,H_J,5,Rev.4,403206206892.993,403185795031.74084,174652995351.86856,174632583490.61642,174632583490.61642,228573623402.37656,,87162885551.23666,,74447.36207912999,,41666501508.59399,8832607514.9801,15818403971.50085,-615169062.5625986,224980331258.34247,224980331258.34247,,87490109800.6319,0.49906321603950743,2345993.067776265
2022,I,5,Rev.4,38873522858.11607,38861504462.49864,12352119509.857613,12340101114.240187,12340101114.240187,26533421743.875885,,9721139537.186893,,25190.665233851927,,2442655156.009742,32438466.5883357,1151944688.6931224,72239234.20125699,19408417996.63076,19408417996.63076,,2630979972.670719,0.7870017392099335,490345.1097932295
2022,K,5,Rev.4,69975189238.79349,69975189238.79349,28967722330.69799,28967722330.69799,28967722330.69799,41007466908.0955,,13563253468.858784,,7781.151014451862,,1211488493.107156,31489113.0,852993660.0118356,60346435.178069934,8590723977.39584,8590723977.39584,,15404468861.839207,0.4682195346261444,3722806.8542682827
2022,L_M_N,5,Rev.4,210906855035.11264,210906455372.63577,123052790870.57143,123052391208.09451,123052391208.09451,87854463827.01813,,65915211622.23797,,106629.01524402043,,9327884423.714994,1181826752.5126767,6087868789.880943,-228425673.16288808,94332770513.01587,94332770513.01587,,57137579248.33346,0.5356661247250253,1154027.2653645463
2022,P,5,Rev.4,36145152056.99774,36145152056.99774,26049675416.58054,26049675416.58054,26049675416.58054,10095476640.417202,,22170454088.55413,,48186.01246381777,,2031278865.74084,54885983.0,581742668.8796215,6052352.581508878,19414676016.8409,19414676016.8409,,3879221328.026409,0.8510836981271062,540606.5803046245
2022,Q,5,Rev.4,179245905170.2662,179245905170.2662,96853294261.07443,96853294261.07443,96853294261.07443,82392610909.19177,,84407646158.26582,,97322.29283221289,,5001096201.652673,2687078.39885215,2769199025.7448115,-120603946.58755606,54450878175.515755,54450878175.515755,,12445648102.808609,0.8715000021655377,995180.974908318
2022,R_S,5,Rev.4,54416846457.5865,54416846457.5865,22639551315.749363,22639551315.749363,22639551315.749363,31777295141.83714,,15559291269.346212,,26889.283055257038,,7933531623.973003,26345507.301161606,1742865750.05124,50404485.88002913,40640599239.583725,40640599239.583725,,7080260046.403151,0.6872614678773374,841954.4421926555
2023,B,5,Rev.4,5572510281.082197,5572510281.082197,2659653279.189108,2659653279.189107,2659653279.189107,2912857001.8930902,,1428627853.542136,,1571.948558066648,,624591390.590582,41419081.1638493,451322173.4290762,-19633199.86878893,3186728849.15719,3186728849.15719,,1231025425.646972,0.5371481556339197,1691946.766031731
2023,C,5,Rev.4,809592502649.1132,767904015950.4683,240127159755.69604,198438673057.0509,198438673057.0509,611153829592.0623,92599065089.7064,104619799861.40637,15851484827.485815,89501.94139368119,,56457788625.37575,3048451859.3090005,24684323791.27561,-1909039042.8452442,402462792005.2535,402462792005.2535,510913341922.44574,135507359894.28967,0.43568499276735684,2682926.8283631774
2023,D_E,5,Rev.4,105775760657.97534,105775760657.97534,45074521950.31872,45074521950.31872,45074521950.31872,60701238707.656624,,22587073934.02159,,13369.797439419355,,21322851842.72455,106880229.119939,10852394683.83509,330362647.7745157,222619354353.1121,222619354353.1121,,22487448016.297127,0.5011051245073023,3371369.0992371747
2023,G,5,Rev.4,465481359168.74634,458163797879.8343,297770375510.8888,290452814221.9768,290452814221.9768,175028544946.76953,,125797187783.41621,,143852.89833322162,,26916554648.82751,744254054.3016988,14253546819.710955,1396294416.4107716,147882710369.4317,147882710369.4317,,171973187727.4726,0.4224637443116503,2069964.380009445
2023,H_J,5,Rev.4,441101365496.6624,441073245950.93896,198647112664.8643,198618993119.14084,198618993119.14084,242482372377.52158,,105014752604.48334,,78187.67754088949,,43014491662.71095,8953634002.433456,19362973835.26821,-337121299.1393924,229763814143.65033,229763814143.65033,,93632360060.38095,0.5286497809895317,2540644.7526335414
2023,I,5,Rev.4,59922304469.25796,59907493214.21807,19247997420.042343,19233186165.002457,19233186165.002457,40689118304.2555,,14266708407.976948,,31447.125673098144,,1968138948.6366758,17691540.3753778,1305868824.2388692,122363320.20675524,25247656532.87283,25247656532.87283,,4981289012.065395,0.7412048171370528,612074.9355642477
2023,K,5,Rev.4,85972101755.25186,85966400245.76367,33123616382.11159,33117914872.623413,33117914872.623413,52854186882.62845,,16822284063.312607,,9533.482033120028,,1670538017.57674,34780389.5666004,1157919374.765601,164653649.279684,8518422814.86795,8518422814.86795,,16301332318.798985,0.5078637510244045,3474451.020837683
2023,L_M_N,5,Rev.4,243398535079.6593,243398293216.52917,137488156158.148,137487914295.01788,137487914295.01788,105910620784.64142,,75521847167.58617,,112495.51297695439,,27363583780.910027,2264887495.638228,7872044191.53258,18237629.07018289,125490054307.6529,125490054307.6529,,61966308990.561844,0.5492971124052018,1222165.6892778787
2023,P,5,Rev.4,40111469429.70245,40111469429.70245,29429183518.97213,29429183518.97214,29429183518.97214,10682285910.730312,,25643311376.55162,,50602.52237447984,,2244788851.72259,37852022.0,686783644.5753503,11542734.00135933,20850772280.2387,20850772280.2387,,3785872142.4205093,0.8713565349178013,581575.4262442464
2023,Q,5,Rev.4,204247088028.09122,204247088028.09122,115732676248.79448,115732676248.79448,115732676248.79448,88514411779.29674,,101597518322.63869,,103987.21730468186,,5575119041.629952,124299.610920381,3362361886.024644,-78688646.66444811,62219145269.08141,62219145269.08141,,14135157926.155792,0.8778637254031095,1112950.9880978784
2023,R_S,5,Rev.4,57701761605.26729,57701761605.26729,24458335817.032528,24458335817.032497,24458335817.032497,33243425788.23479,,19027332503.654366,,29574.57325994378,,2683415915.25328,28836528.12679418,1772632227.728691,79678732.19021238,36500970857.63041,36500970857.63041,,5431003313.378162,0.7779487797531969,827005.536210365
2024,B,5,Rev.4,6052099594.269245,6052099594.269245,3415150902.430576,3415150902.430576,3415150902.430576,2636948691.8386693,,1650327892.112487,,1787.134972739819,,945749518.701748,300597914.66534,312315020.8783134,-51907247.58755925,2724863790.22315,2724863790.22315,,1764823010.3180888,0.48323718021887185,1910964.1714385343
2024,C,5,Rev.4,858071607633.1188,812702000296.1152,263970325327.66483,218600717990.66125,218600717990.66125,639470889642.4575,96889528733.70569,112924265631.88718,17109737216.952604,90863.92715802131,,43801057524.48904,2213301432.9945817,27515759179.244072,-2002949331.6091454,436965957591.8241,436965957591.8241,550965223542.4824,151046059695.77765,0.4277915159278413,2905116.844318147
2024,D_E,5,Rev.4,120355289540.89404,120355289540.89404,58929441696.24514,58929441696.24514,58929441696.24514,61425847844.6489,,24101159942.343178,,13655.357749247763,,20334589907.41339,658742523.933583,10868908564.94953,416919692.2937974,233268564421.7273,233268564421.7273,,34828281753.90196,0.40898334090069705,4315481.35013097
2024,G,5,Rev.4,494700424143.47534,487331416414.5234,313166711089.76843,305797703360.8166,305797703360.8166,188902720782.65875,,137831727239.18137,,147391.98266276752,,28315611990.57628,1885920901.154532,14151768436.621033,1411076496.4858112,163135503266.9148,163135503266.9148,,175334983850.58707,0.44012253652231975,2124720.1199965747
2024,H_J,5,Rev.4,503282533556.92633,503240912673.8321,231206856285.1074,231165235402.0131,231165235402.0131,272117298154.91324,,118919170697.5591,,80032.53579694087,,41019033321.68379,7050112596.856785,22419915654.973053,-26176556.743936658,260644033831.39224,260644033831.39224,,112287685587.5483,0.5143410217511745,2888910.7908779387
2024,I,5,Rev.4,55275140254.6071,55260375750.6071,23077573726.99121,23062809222.99121,23062809222.99121,32212331031.61589,,15449684492.382893,,33707.18530271148,,1816611590.66081,0.0,1374275180.5108876,271887633.11178505,23874161109.613472,23874161109.613472,,7627889234.608318,0.6694674524780374,684648.496151199
2024,K,5,Rev.4,98812830785.09692,98812830785.09692,41419776731.65083,41419776731.65083,41419776731.65083,57393054053.44609,,19118558566.13442,,9483.219885668013,,2296312368.76879,7653310.57674828,1165073978.2947013,145608774.58743405,8679379866.24657,8679379866.24657,,22301218165.516415,0.4615804351143451,4367691.272691939
2024,L_M_N,5,Rev.4,263856645439.50183,263856645439.50183,137403501990.82126,137403501990.82126,137403501990.82126,126453143448.68057,,83137177739.93172,,115158.6367780681,,17163517802.419806,3114795733.017445,8693560735.479988,-52449959.350603044,132533231361.30206,132533231361.30206,,54266324250.88954,0.6050586523295847,1193167.1460788748
2024,P,5,Rev.4,45873678425.35855,45873678425.35855,35112162199.2875,35112162199.28751,35112162199.28751,10761516226.071037,,30681074010.40662,,53909.75545248514,,2524298179.94954,83081392.5628683,762182713.8664328,21595754.35485976,23661308342.734,23661308342.734,,4431088188.880878,0.8738018990761328,651313.6983200486
2024,Q,5,Rev.4,214364441268.28027,214364441268.28027,122024687179.11365,122024687179.11365,122024687179.11365,92339754089.16663,,107092843816.16257,,102694.31714738467,,6341537017.674231,0.0,3466413489.797414,24128006.56401492,68296774509.41142,68296774509.41142,,14931843362.95108,0.877632602810664,1188232.1297680615
2024,R_S,5,Rev.4,62927456438.37584,62927456438.37584,27316767720.905903,27316767720.90586,27316767720.90586,35610688717.46998,,21440304276.03023,,31926.34718300541,,2879343254.1679993,261178264.121099,1988515169.9630852,116984928.21322711,41654917948.339554,41654917948.339554,,5876463444.875671,0.7848770577501989,855618.3256519488
