fuente,archivo,pagina,tabla,anno,trimestre,motivo,motivo_etiqueta,valor,unidad
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,otros_laborales,Otros laborales,20.4,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,paros,Paros,10.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,problemas_logisticos,Problemas logísticos,13.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,razones_estacionales,Razones estacionales,21.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,restricc_medioambientales,Restricc. medioambientales,9.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2023,1,suficiente_inventario,Suficiente inventario,18.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,aversion_riesgo_comercial,Aversión riesgo comercial,13.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,disp_personal_calificado,Disp. personal calificado,13.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,disp_personal_no_calificado,Disp. personal no calificado,10.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,financiamiento,Financiamiento,12.2,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,insuf_demanda_externa,Insuf. demanda externa,45.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,insuf_demanda_interna,Insuf. demanda interna,57.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,20.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,limitaciones_capacidad,Limitaciones capacidad,16.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,no_es_mas_rentable,No es más rentable,17.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,oferta_energetica,Oferta energética,10.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,otros,Otros,13.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,otros_laborales,Otros laborales,13.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,paros,Paros,11.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,problemas_logisticos,Problemas logísticos,13.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,razones_estacionales,Razones estacionales,23.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,restricc_medioambientales,Restricc. medioambientales,8.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2024,1,suficiente_inventario,Suficiente inventario,23.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,aversion_riesgo_comercial,Aversión riesgo comercial,16.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,disp_personal_calificado,Disp. personal calificado,9.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,disp_personal_no_calificado,Disp. personal no calificado,13.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,financiamiento,Financiamiento,12.5,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,insuf_demanda_externa,Insuf. demanda externa,36.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,insuf_demanda_interna,Insuf. demanda interna,50.0,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,insuficiencia_oferta_de_materia_prima,Insuficiencia oferta de materia prima,16.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,limitaciones_capacidad,Limitaciones capacidad,23.6,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,no_es_mas_rentable,No es más rentable,15.3,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,oferta_energetica,Oferta energética,9.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,otros,Otros,16.7,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,otros_laborales,Otros laborales,13.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,paros,Paros,13.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,problemas_logisticos,Problemas logísticos,11.1,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,razones_estacionales,Razones estacionales,20.8,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,restricc_medioambientales,Restricc. medioambientales,6.9,porcentaje_respuestas
ciu,utilizacion-de-la-capacidad-instalada-1o-trimestre-2025.pdf,4,motivos_producir_debajo_capacidad_plena,2025,1,suficiente_inventario,Suficiente inventario,18.1,porcentaje_respuestas
