anno,variable,seccion_fuente,division_publicada,grupo_rev4_homologado,valor,archivo_fuente,cuadro_fuente,usar_para_homologacion,estado_mapeo
2007,adquisiciones_importadas,D,2413,20_21_22_quimicos_farma_caucho_plastico,12052975.001666669,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2413,20_21_22_quimicos_farma_caucho_plastico,3052371.1166666667,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2421,20_21_22_quimicos_farma_caucho_plastico,9720036.4,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2421,20_21_22_quimicos_farma_caucho_plastico,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2421,20_21_22_quimicos_farma_caucho_plastico,2521655.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2422,20_21_22_quimicos_farma_caucho_plastico,31712908.2,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2422,20_21_22_quimicos_farma_caucho_plastico,4199704.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2422,20_21_22_quimicos_farma_caucho_plastico,9194423.726666667,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2423,20_21_22_quimicos_farma_caucho_plastico,290597619.42,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2423,20_21_22_quimicos_farma_caucho_plastico,73616481.45,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2423,20_21_22_quimicos_farma_caucho_plastico,44672871.29,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2424,20_21_22_quimicos_farma_caucho_plastico,9663873.174516669,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2424,20_21_22_quimicos_farma_caucho_plastico,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2424,20_21_22_quimicos_farma_caucho_plastico,8383854.250183333,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2429,20_21_22_quimicos_farma_caucho_plastico,13701611.76,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2429,20_21_22_quimicos_farma_caucho_plastico,3171731.08,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2429,20_21_22_quimicos_farma_caucho_plastico,1107585.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2511,20_21_22_quimicos_farma_caucho_plastico,11784162.334999999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2511,20_21_22_quimicos_farma_caucho_plastico,2774690.0324999997,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2511,20_21_22_quimicos_farma_caucho_plastico,8170436.86,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2519,20_21_22_quimicos_farma_caucho_plastico,434581059.2,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2519,20_21_22_quimicos_farma_caucho_plastico,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2519,20_21_22_quimicos_farma_caucho_plastico,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2520,20_21_22_quimicos_farma_caucho_plastico,206013920.73000002,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2520,20_21_22_quimicos_farma_caucho_plastico,100931211.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2520,20_21_22_quimicos_farma_caucho_plastico,20273900.683333334,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2610,23_24_minerales_metales,23399040.10272727,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2610,23_24_minerales_metales,15880006.16,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2610,23_24_minerales_metales,14722079.105757575,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2691,23_24_minerales_metales,11598886.040000001,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2691,23_24_minerales_metales,1441631.72,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2691,23_24_minerales_metales,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2692,23_24_minerales_metales,2866398.15,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2692,23_24_minerales_metales,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2692,23_24_minerales_metales,1425002.5,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2694,23_24_minerales_metales,42807589.5,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2694,23_24_minerales_metales,8015478.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2694,23_24_minerales_metales,19905229.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2695,23_24_minerales_metales,35349738.69,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2695,23_24_minerales_metales,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2695,23_24_minerales_metales,21814144.5,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2699,23_24_minerales_metales,6312175.74,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2699,23_24_minerales_metales,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2699,23_24_minerales_metales,4531095.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2700,23_24_minerales_metales,158257669.4803419,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2700,23_24_minerales_metales,50530756.666666664,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2700,23_24_minerales_metales,44276889.10598291,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2811,25_26_27_28_33_metal_equipos_reparacion,28482344.73,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2811,25_26_27_28_33_metal_equipos_reparacion,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2811,25_26_27_28_33_metal_equipos_reparacion,28633535.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2812,25_26_27_28_33_metal_equipos_reparacion,967816.78,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2812,25_26_27_28_33_metal_equipos_reparacion,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2812,25_26_27_28_33_metal_equipos_reparacion,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2890,25_26_27_28_33_metal_equipos_reparacion,88840119.02499999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2890,25_26_27_28_33_metal_equipos_reparacion,4533381.0775,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2890,25_26_27_28_33_metal_equipos_reparacion,40564143.06999999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2910,25_26_27_28_33_metal_equipos_reparacion,7507208.380000001,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2910,25_26_27_28_33_metal_equipos_reparacion,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2910,25_26_27_28_33_metal_equipos_reparacion,2899947.3,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2920,25_26_27_28_33_metal_equipos_reparacion,32770415.180000003,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2920,25_26_27_28_33_metal_equipos_reparacion,997105.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2920,25_26_27_28_33_metal_equipos_reparacion,9777165.66,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,2930,25_26_27_28_33_metal_equipos_reparacion,8176838.24,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,2930,25_26_27_28_33_metal_equipos_reparacion,149597.05,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,2930,25_26_27_28_33_metal_equipos_reparacion,1960687.22,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3000,25_26_27_28_33_metal_equipos_reparacion,1180534.08,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3000,25_26_27_28_33_metal_equipos_reparacion,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3000,25_26_27_28_33_metal_equipos_reparacion,1065833.08,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3100,25_26_27_28_33_metal_equipos_reparacion,303142574.0698214,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3100,25_26_27_28_33_metal_equipos_reparacion,25874105.16964286,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3100,25_26_27_28_33_metal_equipos_reparacion,37487816.618839286,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3200,25_26_27_28_33_metal_equipos_reparacion,18359.99999999994,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3200,25_26_27_28_33_metal_equipos_reparacion,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3200,25_26_27_28_33_metal_equipos_reparacion,440640.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3300,25_26_27_28_33_metal_equipos_reparacion,10873106.218333337,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3300,25_26_27_28_33_metal_equipos_reparacion,5659649.25,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3300,25_26_27_28_33_metal_equipos_reparacion,3079035.99,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3400,29_30_vehiculos_transporte,80123898.19749999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3400,29_30_vehiculos_transporte,55151495.125,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3400,29_30_vehiculos_transporte,4834521.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3510,29_30_vehiculos_transporte,15370763.65,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3510,29_30_vehiculos_transporte,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3510,29_30_vehiculos_transporte,9726592.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3530,29_30_vehiculos_transporte,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3530,29_30_vehiculos_transporte,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3530,29_30_vehiculos_transporte,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3590,29_30_vehiculos_transporte,15932554.979999999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3590,29_30_vehiculos_transporte,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3590,29_30_vehiculos_transporte,7012676.329999999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3610,31_32_muebles_otras_manufacturas,70288801.36000001,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3610,31_32_muebles_otras_manufacturas,42065013.58,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3610,31_32_muebles_otras_manufacturas,5302036.94,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3691,31_32_muebles_otras_manufacturas,31208.76,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3691,31_32_muebles_otras_manufacturas,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3691,31_32_muebles_otras_manufacturas,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3699,31_32_muebles_otras_manufacturas,6026212.16,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_importadas,D,3699,31_32_muebles_otras_manufacturas,2834334.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,adquisiciones_origen_importado,D,3699,31_32_muebles_otras_manufacturas,2364580.57,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,mapeado
2007,fbcf,D,3700,,8253449.42,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,D,3700,,431409.51,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,D,3700,,195305.43,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,E,4010,,2887940000.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,E,4010,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,E,4010,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,E,4020,,201343250.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,E,4020,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,E,4020,,665800.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,E,4100,,494381199.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,E,4100,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,E,4100,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,5050,,58886889.89666666,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,5050,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,5050,,24767218.506666664,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,50R1,,86692390.73005676,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,50R1,,31126474.143809523,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,50R1,,18371524.67511905,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,50R2,,24439190.38205127,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,50R2,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,50R2,,53413049.08541667,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,5110,,1814959.7285714298,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,5110,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,5110,,725113.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,512,,858001800.5804055,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,512,,596646092.6847696,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,512,,94607351.63673875,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,513,,484930641.42384744,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,513,,33799767.169719204,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,513,,169441336.019597,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,514,,833644387.6345913,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,514,,9124955.706080612,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,514,,67647946.45890267,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,5150,,121563197.96280925,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,5150,,31818309.285544213,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,5150,,39669684.47365574,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,5190,,137363823.5,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,5190,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,5190,,137057027.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,521,,777767712.9848182,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,521,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,521,,35034012.69517453,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,522,,25041819.192024384,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,522,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,522,,17037482.02315122,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,G,52R,,690284168.7237128,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,G,52R,,9289970.952018635,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,G,52R,,50260526.69689459,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,H,551,,126495071.25,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,H,551,,58310944.62,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,H,551,,7449002.859999999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,H,552,,69306605.48944443,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,H,552,,901667.76,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,H,552,,9451659.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,60RT,,451929622.83512986,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,60RT,,60584588.881547615,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,60RT,,208608780.05134198,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,60ST,,608729566.61,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,60ST,,248834523.6,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,60ST,,161410466.68,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,61TT,,688416928.1100001,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,61TT,,3222759.5,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,61TT,,642457423.35,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,62TT,,83482236.64999999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,62TT,,116049469.19999999,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,62TT,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,6304,,12182538.230833337,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,6304,,1131847.5,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,6304,,7925336.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,63R,,2237118891.2717633,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,63R,,310986.83153372817,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,63R,,215580482.19075823,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,63TT,,114517428.55290884,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,63TT,,24622674.098313387,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,63TT,,35686380.63134473,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,6410,,27693973.9,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,6410,,0.0,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,6410,,1840272.62,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,I,6420,,7172229729.494889,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,I,6420,,620123713.5039998,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,I,6420,,258270784.26,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,K,71,,253122358.94428575,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,K,71,,609860.5714285715,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_origen_importado,K,71,,278127674.0171429,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,fbcf,K,72R1,,139322011.21679366,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
2007,adquisiciones_importadas,K,72R1,,53859504.266666666,Forzosas y aleatorias/EAE_C6_2007.xls,FBCF,si,no_mapeado_o_no_usado
