fuente,archivo,pagina,tabla,grupo_costo,componente,componente_etiqueta,sector_codigo,sector,anno,valor,unidad
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,comisiones_honorarios_profesionales_y_servicio_de_personal,"Comisiones, honorarios profesionales y servicio de personal",24_25,"Prod. quimicos, caucho y plastico",2005,12.4,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,comisiones_honorarios_profesionales_y_servicio_de_personal,"Comisiones, honorarios profesionales y servicio de personal",26_27,Minerales no metalicos y metalicas basicas,2005,11.5,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,comisiones_honorarios_profesionales_y_servicio_de_personal,"Comisiones, honorarios profesionales y servicio de personal",28_29_30,"Metalicos, Maq. y Equipos",2005,11.1,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,comisiones_honorarios_profesionales_y_servicio_de_personal,"Comisiones, honorarios profesionales y servicio de personal",31_32_33,Maq. y aparatos electricos,2005,9.4,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,comisiones_honorarios_profesionales_y_servicio_de_personal,"Comisiones, honorarios profesionales y servicio de personal",34_35,Vehiculos y equipo de transporte,2005,9.8,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,comisiones_honorarios_profesionales_y_servicio_de_personal,"Comisiones, honorarios profesionales y servicio de personal",36,Muebles y Otras Industrias,2005,11.2,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,15_16,"Alimentos, Bebidas y Tabaco",2005,6.6,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,17_18_19,"Textiles, Vestimenta y Cuero",2005,0.8,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,20,Madera y productos de madera,2005,1.1,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,21_22,Papel e imprenta,2005,5.9,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,23,Prod. derivados del petroleo,2005,0.2,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,24_25,"Prod. quimicos, caucho y plastico",2005,5.4,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,26_27,Minerales no metalicos y metalicas basicas,2005,1.5,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,28_29_30,"Metalicos, Maq. y Equipos",2005,2.0,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,31_32_33,Maq. y aparatos electricos,2005,6.1,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,34_35,Vehiculos y equipo de transporte,2005,5.8,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,publicidad_y_gastos_de_representacion,Publicidad y gastos de representación,36,Muebles y Otras Industrias,2005,4.4,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,15_16,"Alimentos, Bebidas y Tabaco",2005,47.8,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,17_18_19,"Textiles, Vestimenta y Cuero",2005,39.7,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,20,Madera y productos de madera,2005,82.5,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,21_22,Papel e imprenta,2005,36.0,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,23,Prod. derivados del petroleo,2005,13.6,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,24_25,"Prod. quimicos, caucho y plastico",2005,44.9,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,26_27,Minerales no metalicos y metalicas basicas,2005,54.2,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,28_29_30,"Metalicos, Maq. y Equipos",2005,50.1,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,31_32_33,Maq. y aparatos electricos,2005,34.2,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,34_35,Vehiculos y equipo de transporte,2005,47.4,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_gastos_varios,Otros gastos varios,36,Muebles y Otras Industrias,2005,37.0,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),15_16,"Alimentos, Bebidas y Tabaco",2005,4.2,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),17_18_19,"Textiles, Vestimenta y Cuero",2005,1.7,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),20,Madera y productos de madera,2005,0.2,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),21_22,Papel e imprenta,2005,0.2,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),23,Prod. derivados del petroleo,2005,11.9,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),24_25,"Prod. quimicos, caucho y plastico",2005,1.3,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),26_27,Minerales no metalicos y metalicas basicas,2005,-2.7,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),28_29_30,"Metalicos, Maq. y Equipos",2005,0.6,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),31_32_33,Maq. y aparatos electricos,2005,0.6,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),34_35,Vehiculos y equipo de transporte,2005,0.4,porcentaje
ciu,8_Estructura-de-Costos-y-Ratios-Indicadores-Octubre-2025.pdf,4,estructura_costos_sectores_2005,gastos_administracion_ventas_diversos,otros_impuestos_no_incluye_iric_ni_imp_al_patrimonio,Otros impuestos (no incluye IRIC ni Imp. al Patrimonio),36,Muebles y Otras Industrias,2005,0.1,porcentaje
