anno,nivel_panel,seccion,grupo_rev4_homologado,descripcion_nivel,epoca,ciiu_version,rotacion,vbp_pp,vbp_pb,vab_pp,vab_pb,vab_pb_estimado,consumo_intermedio_estimado,consumo_intermedio,remuneraciones,costo_laboral,puestos_trabajo,n_empresas,fbcf,fbkf_maq_eq,adquisiciones_importadas,adquisiciones_origen_importado,importaciones_maquinaria,consumo_capital_fijo,impuestos_netos,stock_capital,stock_capital_imputado,capital_variable_adelantado,capital_circulante_constante_adelantado,capital_circulante_adelantado,capital_total_adelantado,ganancia_pb,ganancia_pp,tasa_ganancia_pb,tasa_ganancia_pp,part_salarial,productividad,vbp_pp_constante_2005,vbp_pb_constante_2005,vab_pp_constante_2005,vab_pb_constante_2005,vab_pb_estimado_constante_2005,consumo_intermedio_estimado_constante_2005,consumo_intermedio_constante_2005,remuneraciones_constante_2005,costo_laboral_constante_2005,consumo_capital_fijo_constante_2005,stock_capital_imputado_constante_2005,capital_total_adelantado_constante_2005,ganancia_pb_constante_2005,ganancia_pp_constante_2005,tasa_ganancia_pb_constante_2005,tasa_ganancia_pp_constante_2005,productividad_constante_2005,deflactor_vab_bcu_2005,deflactor_2005,fuente_deflactor,fuente_base_bcu,metodo_empalme_bcu,calidad_deflactor_bcu,codigos_bcu_deflactor,dato_preliminar_bcu,nota_deflactor_bcu,vab_bcu_corriente,vab_bcu_constante_fuente,metodo_capital_eaae,metodo_stock_capital,metodo_consumo_capital_fijo,calidad_capital_eaae,codigos_capital_fuente,archivos_capital_fuente,participacion_vab_pp_rama_c,codigos_fuente_incluidos,divisiones_publicadas_incluidas,tipo_homologacion,calidad_homologacion,notas_homologacion
2014,subrama_industrial,C,20_21_22_quimicos_farma_caucho_plastico,Quimicos farmaceuticos caucho y plastico,4,Rev.4,6.6,57780463361.9744,,18249276889.961575,,18139334523.997208,39641128837.977196,39531186472.01283,9574210373.402884,9574210373.402884,13761.662319798072,,10908896756.60507,7341559574.955904,309380480.9491478,6718081329.121306,7027461810.070454,1477375030.1569169,-86145957.1700817,23037078146.940865,23037078146.940865,1450637935.3640733,6006231642.117757,7440211643.244806,30477289790.18567,7087749120.437407,7197691486.401773,0.23255837934512838,0.23616573310660918,0.5246350543713539,1326095.3848364265,26929648421.36335,,8505411379.48367,,8454170716.294705,18475477705.068645,18424237041.87968,4462236961.526148,4462236961.526148,688557824.4567986,10736854276.611176,14204501852.884785,3303375930.3117585,3354616593.500724,0.10838811301966605,0.1100693866349291,618051.1613954841,2.145607787294283,2.145607787294283,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.24 - D.25,FALSE,Agregado BCU compatible con el grupo EAAE.,18017383161.61588,8397333039.295446,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,20|21|22,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.1395416613995704,20|21|22,20|21|22,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 24-25.
2014,subrama_industrial,C,23_24_minerales_metales,Minerales no metalicos y metales comunes,4,Rev.4,6.6,15162564282.590887,,5797161925.607414,,5797161925.607414,9365402356.983473,9365402356.983473,3134208268.227895,3134208268.227895,4534.059592203574,,3465377905.606773,2332158687.6641736,98279441.7279668,2134101286.8153207,2232380728.5432873,861451619.3680112,22044157.316581227,5008983695.870163,5008983695.870163,474880040.64059013,1419000357.1187081,1893880397.7592983,6902864093.629461,1801502038.011508,1801502038.011508,0.26097892317973986,0.26097892317973986,0.5406452861672479,1278580.884904066,4361984363.719627,,1667734375.4106343,,1667734375.4106343,2694249988.308993,2694249988.308993,901652728.6448389,901652728.6448389,247823417.18403152,1440990333.3170738,1985824078.3100786,518258229.58176374,518258229.58176374,0.07507872421536672,0.07507872421536672,367823.6559304038,3.4760702969740134,3.4760702969740134,bcu_indice_implicito_vab,2005,base_2005_directa,proxy_grupo_amplio,D.26,FALSE,BCU 2005 no separa completamente metales comunes del grupo metal/equipos; se usa minerales no metalicos como proxy parcial.,5781096805.941373,1663112742.8504336,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,23|24,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.04432754302427019,23|24,23|24,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2014,subrama_industrial,C,25_26_27_28_33_metal_equipos_reparacion,Productos de metal equipos y reparacion,4,Rev.4,6.6,19854105924.556324,,7378966651.51608,,7378966651.51608,12475139273.040245,12475139273.040245,5015339389.107004,5015339389.107004,8362.104700785512,,4410935614.446158,2968507935.978402,125095819.70393209,2716408896.016445,2841504715.720377,404092816.345469,-117846528.80749103,4240817271.488643,4240817271.488643,759899907.4404552,1890172617.12731,2650072524.5677648,6890889796.056408,1959534446.0636063,1959534446.0636063,0.2843659533178182,0.2843659533178182,0.679680452015128,882429.3542776284,9323566758.718794,,3465191958.136854,,3465191958.136854,5858374800.58194,5858374800.58194,2355223236.4256434,2355223236.4256434,189763586.64712155,1991504583.1073167,3235989134.1690717,920205135.0640892,920205135.0640892,0.13353937768540633,0.13353937768540633,414392.3189351294,2.129453935211013,2.129453935211013,bcu_indice_implicito_vab,2005,base_2005_directa,proxy_grupo_amplio,D.RR,FALSE,"BCU 2005 agrupa metales basicos, productos de metal y equipos; proxy compatible amplio.",15337757716.43224,7202671756.74424,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,25|26|27|28|33,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.056422688535728974,25|26|27|28|33,25|26|27|28|33,agregacion_rev4_para_compatibilidad,alta,Grupo amplio definido por reubicacion de reparacion e instalacion en Rev4 33.|Rev4 33 se agrega con metal/equipos para evitar quiebre artificial hacia atras.
2014,subrama_industrial,C,29_30_vehiculos_transporte,Vehiculos y otros equipos de transporte,4,Rev.4,6.6,9539118129.22328,,2231907933.675058,,2153850181.8858533,7385267947.337427,7307210195.548222,1741363280.75982,1741363280.75982,3399.358819011897,,1334170847.728325,897881333.035474,37837595.10681971,821629213.4724518,859466808.5792716,173734482.2731185,-191442559.5874977,1689863770.042967,1689863770.042967,263842921.32724547,1118979992.0208223,1370995981.258794,3060859751.301761,238752418.8529148,316810170.6421194,0.07800175057069347,0.10350365465369081,0.7802128638399939,656567.3271066495,9688246331.300842,,2266800091.717628,,2187522037.168268,7500724294.132574,7421446239.583213,1768586591.3117714,1768586591.3117714,176450531.1394067,1716281971.6386147,3108711188.440885,242484914.71708995,321762969.26645005,0.07922117784519951,0.10512176166503763,666831.6622063824,0.9846073069389496,0.9846073069389496,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.SS,FALSE,Fila BCU de material de transporte.,2044138593.7296588,2076095291.3143528,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,29|30,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.017066108593443315,29|30,29 y 30,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2014,subrama_industrial,C,31_32_muebles_otras_manufacturas,Muebles y otras manufacturas,4,Rev.4,6.6,3283228226.4188685,,1444096434.370636,,1444096434.370636,1839131792.0482326,1839131792.0482326,1004356760.780271,1004356760.780271,2466.304246241705,,863239623.36263,580950142.2352382,24481805.61325669,531613244.27778184,556095049.8910385,64199873.640335016,8099001.380425989,737558520.9406478,737558520.9406478,152175266.78488955,278656332.1285201,430831598.91340965,1168390119.8540576,375539799.95002985,375539799.95002985,0.32141644607277076,0.32141644607277076,0.695491476106295,585530.5307815255,1471325957.3803759,,647148605.6781033,,647148605.6781033,824177351.7022724,824177351.7022724,450086339.0231948,450086339.0231948,28770141.46853712,330524996.1653461,523595252.33587146,168292125.18637142,168292125.18637142,0.1440376140868023,0.1440376140868023,262396.09596596414,2.2314757718707665,2.2314757718707665,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.UU,FALSE,Fila BCU de otras industrias manufactureras.,5207395444.624725,2333610568.515868,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,31|32,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.01104216988368017,31|32,31|32,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 36.
2015,economia_total,economia_total,,Economia total EAAE,4,Rev.4,4.2,1338814807883.4036,,607207545851.9131,,567115658084.0436,771699149799.36,731607262031.4905,318079975456.9832,318079975456.9832,618979.9343724602,,105224852365.57327,58717066246.377335,12495622149.476871,15923038230.67893,28418660380.1558,53390559582.14314,35268317264.47142,736061470775.7255,736061470775.7255,75733327489.7579,183737892809.37143,249925532735.35086,985987003511.0763,195645123044.91724,235737010812.78668,0.19842566113775292,0.23908734088109965,0.5238406169849495,980980.9852196868,599459125223.1439,,271879353381.77112,,253928067043.76956,345531058179.3744,327579771841.37286,142421448220.97614,142421448220.97614,23905814272.314957,329574159759.4462,441479212155.2436,87600804550.4785,105552090888.48003,0.08884580044010125,0.10705221317584465,439237.7495361143,2.233371303481351,2.233371303481351,bcu_indice_implicito_vab,2005,base_2005_directa,directo_total_economia,__TOTAL_VAB_SECTORES__,FALSE,VAB de sectores de actividad BCU.,1323346681194.7456,592533216098.8768,agregacion_secciones_eaae,stock_original_e_imputado_agregado_desde_panel_eaae,suma_consumo_capital_fijo_original_eaae,directo_agregado,,,,,,,,
2015,industria_total,C,,Industria manufacturera EAAE,4,Rev.4,6.6,478094966223.2372,,151939673902.59207,,125733595097.5918,352361371125.6454,326155292320.64514,61103872632.96914,61103872632.96914,103791.20890095642,,26806672376.51684,16410900596.953594,1393260740.6369472,6282740266.284801,7676001006.921747,14988600854.67593,24800676496.677193,207813793849.166,207813793849.166,9258162520.14684,53388086534.1887,58675631053.57792,266489424902.7439,49641121609.946724,75847200414.94699,0.18627801695344345,0.2846161735784737,0.40215877172503733,1463897.333035033,224644984203.62393,,71392689852.78139,,59079102437.93428,165565881765.68967,153252294350.84256,28711196461.341103,28711196461.341103,7042772336.28285,97646555046.01718,125216780926.65106,23325133640.31032,35638721055.15743,0.08752742683437775,0.13373409120517218,687849.1021422483,2.1282245313337587,2.1282245313337587,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D,FALSE,Total industria manufacturera BCU Rev.3.,192793049413.46805,90588679237.07497,rama_c_panel_eaae,stock_original_rama_c,consumo_capital_fijo_original_rama_c,directo,,,,,,,,
2015,subrama_industrial,C,10_11_12_alimentos_bebidas_tabaco,Alimentos bebidas y tabaco,4,Rev.4,6.6,224773868084.7456,,67624480965.84396,,57675148283.01113,167098719801.73447,157149387118.90164,27520249912.03955,27520249912.03955,52246.10113343813,,11930967464.400045,7304074087.736431,620104887.7863464,2796287754.461673,3416392642.248019,4600434333.310353,8097574790.403835,61456992568.75103,61456992568.75103,4169734835.157508,25317987848.747646,27980248034.991093,89437240603.74213,25554464037.661224,35503796720.49406,0.28572509466031093,0.3969688295482648,0.40695691144660445,1294345.0228588155,84708019513.81516,,25484883550.193653,,21735389562.17771,62972629951.637436,59223135963.6215,10371249498.163185,10371249498.163185,1733714353.0010078,23160611018.231865,33705214876.078033,9630425711.013515,13379919699.029459,0.10767802814581212,0.149601213193843,487785.365746326,2.6535134379819483,2.6535134379819483,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.15-D.16,FALSE,Agregado BCU compatible con el grupo EAAE.,87360409146.251,32922542579.12875,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,10|11|12,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.44507454326378093,10|11|12,10|11 y 12,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001 y agrupaciones publicadas.
2015,subrama_industrial,C,13_14_15_textiles_prendas_cuero,Textiles prendas y cuero,4,Rev.4,6.6,23294609637.03359,,5647041006.990161,,5615344247.8169775,17679265389.21661,17647568630.043427,3850791532.804531,3850791532.804531,9305.28408964106,,996305798.7618765,609933049.4288713,51782397.14302889,233506437.1845627,285288834.3275916,510860014.00560373,-443362448.37799335,4594870039.569349,4594870039.569349,583453262.5461411,2678676574.1237288,3257327297.401206,7852197336.970555,1253692701.0068426,1285389460.180026,0.15966138485899642,0.16369805864761167,0.6819131520450885,606863.9014768639,16883590674.668991,,4092892320.1837206,,4069918975.0222373,12813671699.646751,12790698354.48527,2790997103.0376163,2790997103.0376163,370263829.39742774,3330294268.0806403,5691157216.190168,908658042.5871931,931631387.7486765,0.1157202250010901,0.1186459468309934,439846.0359463995,1.379718928627147,1.379718928627147,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.17 a D.19,FALSE,Agregado BCU compatible con el grupo EAAE.,5377474234.852558,3897514285.9011674,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,13|14|15,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.037166336230328216,13|14|15,13|14|15,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2015,subrama_industrial,C,16_madera,Madera y productos de madera,4,Rev.4,6.6,8386120425.283268,,2462342827.828924,,2458267412.864189,5927853012.419079,5923777597.454344,1370881283.554804,1370881283.554804,3215.057126942977,,434430427.34574354,265955970.1900395,22579261.25471614,101818439.0978507,124397700.35256682,582545203.0090337,-41086813.24419617,5318022104.498598,5318022104.498598,207709285.38709155,898159547.3362241,1105251345.6074467,6423273450.106045,504840926.3003514,508916341.2650864,0.07859558373495942,0.07923006006488553,0.5567385938551561,765878.406076794,4269398640.377686,,1253585995.4481223,,1251511189.6705952,3017887450.707091,3015812644.9295635,697919704.3823037,697919704.3823037,296575480.8608417,2707420737.0063934,3270107456.5991006,257016004.42744982,259090810.20497677,0.04001324346906118,0.040336257239787815,389910.955218419,1.9642392598273284,1.9642392598273284,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.20TT.0,FALSE,Fila BCU especifica de madera.,6456619769.52783,3287084166.1597867,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,16,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.016206055762680673,16,16,uno_a_uno,baja,Division Rev4 conservada como grupo.
2015,subrama_industrial,C,17_18_papel_impresion,Papel impresion y reproduccion,4,Rev.4,6.6,54046100431.64616,,17629352104.183174,,17626682554.098263,36419417877.5479,36416748327.46298,3711727492.11798,3711727492.11798,5568.671820358585,,3110341452.819414,1904134302.380579,161658134.03924087,728977741.5507193,890635875.5899601,4231001991.370631,-136713942.65366817,72072228921.0272,72072228921.0272,562382953.3512092,5518093617.8102875,6080072093.875904,78152301014.9031,9683953070.60965,9686622620.694561,0.12391129813008303,0.12394545643444828,0.21054247882639113,3165809.1323916377,51487133954.00764,,16794640243.442238,,16792097090.805489,34695036863.20215,34692493710.5654,3535985187.851794,3535985187.851794,4030673157.7218,68659764075.18966,74451957847.67711,9225438745.231894,9227981897.868643,0.11804436498258272,0.11807690596478956,3015914.8869291376,1.049701086098993,1.049701086098993,bcu_indice_implicito_vab,2005,base_2005_directa,reconstruido_por_suma,D.210T.0|D.22TT.0,FALSE,Suma de papel e impresion.,22858081697.394398,21775800749.470448,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,17|18,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.11602862933275272,17|18,17|18,agregacion_rev4_para_compatibilidad,media,Agregado Rev4 definido para compatibilidad con Rev3 21-22.
2015,subrama_industrial,C,19_refinacion,Coque y refinacion de petroleo,4,Rev.4,6.6,60469475405.778336,,20836859862,,8023840309.707944,52445635096.07039,39632615543.778336,3501281484,3501281484,2782,,3676241111.5488048,2250575028.660112,191070429.85027185,861608920.9316621,1052679350.7819339,1591214556,17702786005,22695854235,22695854235,530497194.54545456,7946308347.889453,6535438943.602778,29231293178.60278,2931344269.707944,15744363822,0.10028103278898653,0.5386133184666914,0.16803306770734955,7489884.925233644,27540772190.86023,,9490130463.03663,,3654451383.654491,23886320807.205734,18050641727.823597,1594655734.6470146,1594655734.6470146,724717343.7424785,10336807901.319675,13313368122.906134,1335078305.2649982,7170757384.647138,0.045672912830359194,0.24531098712718297,3411261.848683188,2.195634711573045,2.195634711573045,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.23,FALSE,Fila BCU compatible.,17868302100.38772,8138103303.889796,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,19,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.13713903239886135,19,19,uno_a_uno,baja,Division Rev4 conservada como grupo.
2015,subrama_industrial,C,20_21_22_quimicos_farma_caucho_plastico,Quimicos farmaceuticos caucho y plastico,4,Rev.4,6.6,61925932255.6314,,20232791750.95442,,20110899743.47505,41815032512.15635,41693140504.67699,10314454912.652737,10314454912.652737,12999.106777110816,,3569665550.801705,2185330043.795172,185531228.91497114,836630566.3823575,1022161795.2973286,2142576955.9706297,-27992472.901497222,29097393376.80266,29097393376.80266,1562796198.8867784,6335610986.690356,7879938699.595413,36977332076.39807,7653867874.851685,7775759882.331051,0.20698810447000862,0.21028450257757159,0.509789011798937,1556475.540810302,22680043721.15475,,7410152496.669694,,7365510196.4540205,15314533524.70073,15269891224.485058,3777614318.5566688,3777614318.5566688,784707428.170103,10656765750.950975,13542751439.29063,2803188449.7272487,2847830749.9429216,0.07580829368478074,0.07701558198030836,570050.8983984726,2.7304150299265144,2.7304150299265144,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.24 - D.25,FALSE,Agregado BCU compatible con el grupo EAAE.,23478982526.265026,8599052623.474949,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,20|21|22,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.13316332220066227,20|21|22,20|21|22,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 24-25.
2015,subrama_industrial,C,23_24_minerales_metales,Minerales no metalicos y metales comunes,4,Rev.4,6.6,14022020740.530691,,5521729107.622084,,5521729107.622084,8500291632.9086075,8500291632.9086075,3177073090.744169,3177073090.744169,4351.395932371035,,974197056.88454,596398196.6065376,50633308.52621298,228324761.4853692,278958070.0115822,689082156.1953799,5522696.5357754715,5953495077.07892,5953495077.07892,481374710.71881354,1287922974.6831224,1769297685.401936,7722792762.480856,1655573860.6825342,1655573860.6825342,0.2143750210060927,0.2143750210060927,0.5753764860283713,1268955.800262778,3670543192.5560846,,1445422565.1326451,,1445422565.1326451,2225120627.4234395,2225120627.4234395,831662156.352136,831662156.352136,180380978.20122704,1558445906.7246494,2021594813.3573124,433379430.5792819,433379430.5792819,0.05611693125895351,0.05611693125895351,332174.45334721537,3.8201486823442248,3.8201486823442248,bcu_indice_implicito_vab,2005,base_2005_directa,proxy_grupo_amplio,D.26,FALSE,BCU 2005 no separa completamente metales comunes del grupo metal/equipos; se usa minerales no metalicos como proxy parcial.,5794885325.496976,1516926645.3631744,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,23|24,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.03634158851204356,23|24,23|24,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2015,subrama_industrial,C,25_26_27_28_33_metal_equipos_reparacion,Productos de metal equipos y reparacion,4,Rev.4,6.6,19928945022.415695,,7960586417.113966,,7960586417.113966,11968358605.30173,11968358605.30173,4964557167.988685,4964557167.988685,7623.188271807098,,1404483941.0760617,859817511.9716877,72997211.6073063,329172069.0285655,402169280.63587177,386088782.73161566,-132131060.48950328,4129871243.957533,4129871243.957533,752205631.5134372,1813387667.469959,2565593298.983396,6695464542.940929,2609940466.3936653,2609940466.3936653,0.38980722691532166,0.38980722691532166,0.6236421424074606,1044259.4532991754,8707207578.049812,,3478080666.0288105,,3478080666.0288105,5229126912.021002,5229126912.021002,2169077678.028175,2169077678.028175,168687061.5087509,1804392864.314208,2925332953.7155986,1140315926.4918845,1140315926.4918845,0.17031169669834587,0.17031169669834587,456250.13341095427,2.2887871735888097,2.2887871735888097,bcu_indice_implicito_vab,2005,base_2005_directa,proxy_grupo_amplio,D.RR,FALSE,"BCU 2005 agrupa metales basicos, productos de metal y equipos; proxy compatible amplio.",15322693260.064701,6694678053.459542,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,25|26|27|28|33,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.05239307293904993,25|26|27|28|33,25|26|27|28|33,agregacion_rev4_para_compatibilidad,alta,Grupo amplio definido por reubicacion de reparacion e instalacion en Rev4 33.|Rev4 33 se agrega con metal/equipos para evitar quiebre artificial hacia atras.
2015,subrama_industrial,C,29_30_vehiculos_transporte,Vehiculos y otros equipos de transporte,4,Rev.4,6.6,7279016390.215912,,2314673538.8624597,,2233721179.742493,5045295210.473419,4964342851.353453,1523812600.1413536,1523812600.1413536,3083.3054923127243,,408377177.7386989,250006310.9588035,21225159.21125218,95712280.22536266,116937439.43661483,179003996.80651358,-231686016.24393028,1645973492.2675858,1645973492.2675858,230880696.9911142,764438668.2535484,983053856.287092,2629027348.554678,530904582.794626,611856941.9145925,0.20193954356788782,0.23273129594903766,0.6583272217689183,750711.7100895087,5137657651.635773,,1633737249.7141504,,1576599652.4132705,3561057999.2225027,3503920401.9216223,1075533704.7047105,1075533704.7047105,126344165.82747805,1161757008.5849717,1855613691.4071436,374721781.881082,431859379.18196213,0.14253247768118021,0.16426583748525064,529865.514068383,1.4167966968173433,1.4167966968173433,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.SS,FALSE,Fila BCU de material de transporte.,2273859407.2755136,1604929918.5856762,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,29|30,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.015234161555107642,29|30,29 y 30,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2015,subrama_industrial,C,31_32_muebles_otras_manufacturas,Muebles y otras manufacturas,4,Rev.4,6.6,3968877829.956598,,1709816321.1928988,,1709816321.1928988,2259061508.763699,2259061508.763699,1169043156.9253075,1169043156.9253075,2617.098256973991,,301662395.139953,184676095.225362,15678722.30360051,70701295.9366784,86380018.2402789,75792865.27617332,7765758.648373832,849092790.2131524,849092790.2131524,177127751.04928902,342282046.7823787,519409797.8316677,1368502588.04482,464980298.9914179,464980298.9914179,0.3397730505250526,0.3397730505250526,0.6837244108827395,653325.2301997506,1423122045.8256443,,613089494.1225048,,613089494.1225048,810032551.7031395,810032551.7031395,419184253.18730634,419184253.18730634,27177076.773863498,304459527.47231835,490704497.91026473,166728164.16133493,166728164.16133493,0.12183255305314365,0.12183255305314365,234263.07838796507,2.788852749206058,2.788852749206058,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.UU,FALSE,Fila BCU de otras industrias manufactureras.,6001741945.952347,2152046911.6416945,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,31|32,EAE_C2.1_2015.xls|EAE_C7_2015.xls,0.011253257804732788,31|32,31|32,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 36.
2016,economia_total,economia_total,,Economia total EAAE,4,Rev.4,4.2,1402607775102.3235,,651676760423.003,,609881813791.8639,792725961310.4595,750931014679.3204,350937641730.8527,350937641730.8527,614484.0932846443,,103984369912.0717,49358983924.05357,9730133740.583202,15913459046.1695,25643592786.7527,54852592008.420135,40295879959.730644,806021467568.4954,806021467568.4954,83556581364.48874,188744276502.49036,262349680097.66025,1068371147666.1556,204091580052.591,245886526683.73016,0.1910305987749919,0.23015084900117944,0.5385148942599385,1060526.6556853412,583562824085.8292,,271133767724.77155,,253744745988.5953,329818078097.2338,312429056361.0576,146009572256.60406,146009572256.60406,22821728261.506493,335349747974.8118,444501802407.58844,84913445470.48476,102302467206.66098,0.07947935102513502,0.09575555033486212,441238.0575638036,2.4035248943411633,2.4035248943411633,bcu_indice_implicito_vab,2005,base_2005_directa,directo_total_economia,__TOTAL_VAB_SECTORES__,FALSE,VAB de sectores de actividad BCU.,1448133945475.8247,602504242367.2406,agregacion_secciones_eaae,stock_original_e_imputado_agregado_desde_panel_eaae,suma_consumo_capital_fijo_original_eaae,directo_agregado,,,,,,,,
2016,industria_total,C,,Industria manufacturera EAAE,4,Rev.4,6.6,488282856955.1285,,155382839152.649,,128582893995.53664,359699962959.59186,332900017802.4795,65854041864.74013,65854041864.74013,100240.44671676552,,17409371770.14496,7957401871.300477,1694713789.3844242,4309905878.070582,6004619667.455007,16145911799.043234,26902000893.91136,218824498043.52017,218824498043.52017,9977885131.021233,54499994387.81695,60417281767.76055,279241779811.2807,46582940331.75328,73382885488.86562,0.1668193791173918,0.2627933597130766,0.42381798546005933,1550101.2240267752,218718401381.35434,,69601227439.13292,,57596625847.2932,161121775534.06116,149117173942.22144,29498251998.800716,29498251998.800716,7232299818.08599,98018891536.78456,125081834861.18185,20866074030.40649,32870675622.246204,0.07472404038001892,0.11771403134753373,694342.7500457447,2.2324726857515995,2.2324726857515995,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D,FALSE,Total industria manufacturera BCU Rev.3.,203704139812.43854,91245971837.6613,rama_c_panel_eaae,stock_original_rama_c,consumo_capital_fijo_original_rama_c,directo,,,,,,,,
2016,subrama_industrial,C,10_11_12_alimentos_bebidas_tabaco,Alimentos bebidas y tabaco,4,Rev.4,6.6,236555810340.6008,,64386861683.72345,,54913867611.96907,181641942728.6317,172168948656.87735,30423071873.29127,30423071873.29127,51376.547852743875,,7214019374.839911,3297353404.2963934,702248092.1679924,1785919958.436198,2488168050.6041903,5190363989.8278885,8930306500.250874,62258538940.841034,62258538940.841034,4609556344.438071,27521506474.03511,30695760686.389183,92954299627.23022,19300431748.84991,28773425820.60429,0.20763355569618,0.30954378588180276,0.47250434448464523,1253234.4887840636,83128184755.26663,,22626216308.74276,,19297307159.360573,63830877595.90606,60501968446.52388,10690985505.13029,10690985505.13029,1823948167.1249478,21878301446.983818,32665112651.779907,6782373487.105337,10111282636.487526,0.07296460211420382,0.10877692239128554,440399.7009217964,2.8456751586364173,2.8456751586364173,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.15-D.16,FALSE,Agregado BCU compatible con el grupo EAAE.,95475539076.54817,33551102551.80984,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,10|11|12,Encuesta de Actividad Económica 2016/EAE_C2.1_2016.xls|Encuesta de Actividad Económica 2016/EAE_C7_2016.xls,0.4143756288329205,10|11|12,10|11 y 12,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001 y agrupaciones publicadas.
