anno,seccion,seccion_fuente,ciiu_version,epoca,archivo_fuente,division_publicada,codigos_componentes,codigos_base_2dig,nivel_agregacion,usar_para_homologacion,descripcion_fuente,vbp_pp,vbp_pb,vab_pp,vab_pb,remuneraciones,puestos_trabajo
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,2920,2920,29,clase_4_digitos,si,Fabricación de maquinaria de uso especial.,87400000.0,,27418608.0,,22007310.0,145.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,2930,2930,29,clase_4_digitos,si,Fabricación de electrodomésticos.,295977011.0,,149048916.0,,47212867.0,222.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3000,3000,30,clase_4_digitos,si,"Fabricación de maquinaria de oficina, contabilidad e informática.",55491793.0,,20832536.0,,20010297.0,42.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3100,3100,31,clase_4_digitos,si,Fabricación de maquinaria y aparatos eléctricos n.c.p.,1022798150.1964283,,351082434.9642857,,153761211.10714284,734.8928571428569
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3200,3200,32,clase_4_digitos,si,"Fabricación de equipos y aparatos de radio, televisión y comunicación.",37648560.0,,12979328.0,,3451530.0,32.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3300,3300,33,clase_4_digitos,si,"Fabricación de aparatos e instrumentos médicos, aparatos para medir, verificar, ensayar, navegar y otros fines.",462523542.0,,199999173.0,,120963998.00000001,575.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3400,3400,34,clase_4_digitos,si,Fabricación de automotores y repuestos.,3413456400.3749995,,760291008.7499999,,155007801.0,630.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3510,3510,35,clase_4_digitos,si,Construcción y reparación de buques.,237115088.0,,122568892.0,,72193706.0,276.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3530,3530,35,clase_4_digitos,no,Fabricación de aeronaves y naves espaciales.,,,,,,
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3590,3590,35,clase_4_digitos,si,Fabricación de otro equipo de transporte n.c.p.,1327571777.0,,594968359.0,,151308796.0,743.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3610,3610,36,clase_4_digitos,si,Fabricación de muebles y colchones.,1131538212.0,,195422159.0,,117214021.0,794.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3691,3691,36,clase_4_digitos,no,Elaboración de joyas y artículos conexos.,,,,,,
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3699,3699,36,clase_4_digitos,si,Otras industrias manufactureras n.c.p.,36415795.0,,14406831.0,,7977488.0,68.0
2006,C,D,Rev.3,3,EAE_C1-F_2006.xls,3700,3700,37,clase_4_digitos,si,Reciclaje de desperdicios y desechos metálicos y no metálicos.,49914530.0,,15822020.0,,10500091.0,96.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1511,1511,15,clase_4_digitos,si,Matanza de ganado y aves. Preparación de carnes.,37959999144.0,,5881708930.0,,2185442103.75,14208.25
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1512,1512,15,clase_4_digitos,si,Elaboración y conservación de pescado.,4336340199.545453,,1274291938.9090905,,538419899.9090908,3504.7272727272716
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1513,1513,15,clase_4_digitos,si,"Elaboración y conservación de frutas, legumbres y hortalizas.",1419461152.5,,495394691.0,,184772655.5,1304.5
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1514,1514,15,clase_4_digitos,si,Elaboración de aceites y grasas vegetales y animales.,1900723372.5,,362707229.5,,89391411.5,429.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1520,1520,15,clase_4_digitos,si,Elaboración de productos lácteos.,13879203333.5,,2728512027.5,,1210443856.0,4662.5
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1531,1531,15,clase_4_digitos,si,Molinos harineros.,3576170651.0,,602964841.0,,262866733.0,1238.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1533,1533,15,clase_4_digitos,si,Elaboración de alimentos preparados para animales.,1685150553.3125,,362311951.0625,,144778893.25,1145.6875
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1534,1534,15,clase_4_digitos,si,Molinos arroceros.,7846702383.0,,1724822651.0,,347827672.0,2036.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1541,1541,15,clase_4_digitos,si,Elaboración de productos de panadería.,3120300708.2,,1182837878.8000002,,640650837.4,6486.4
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1542,1542,15,clase_4_digitos,si,Elaboración de azúcar.,1004469280.0,,236676769.0,,159740053.0,833.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1543,1543,15,clase_4_digitos,si,"Elaboración de cacao, chocolate y productos de chocolate, caramelos. Frutas y cáscaras abrillantadas.",375766254.0,,101054425.0,,62171864.0,463.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1544,1544,15,clase_4_digitos,si,Fideerías y fabricación de pastas.,887473912.0,,322506983.0,,126231183.0,1216.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1549,1549,15,clase_4_digitos,si,Elaboración de otros productos alimenticios n.c.p. También incluye molinos yerbateros.,9662849263.666668,,6153727431.0,,293976914.3333334,1244.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1551,1551,15,clase_4_digitos,si,"Destilación, rectificación y mezcla de bebidas espirituosas. Producción de alcohol etílico.",374693541.30985916,,215758036.15492958,,60755905.02816901,147.59154929577466
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1552,1552,15,clase_4_digitos,si,Elaboración de vinos.,830752145.0,,237720704.0,,84632255.0,705.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1553,1553,15,clase_4_digitos,si,Cervecerías y fabricación de maltas.,5242853939.0,,2739687186.0,,329821575.0,737.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1554,1554,15,clase_4_digitos,si,Elaboración de bebidas sin alcohol.,3956575106.0,,1627096080.0,,489909224.0,1384.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1600,1600,16,clase_4_digitos,si,Industria del tabaco.,4647183290.0,,3518465693.0,,296853949.0,589.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1711,1711,17,clase_4_digitos,si,Hilandería y tejeduría.,1532160775.125,,478440075.0,,368651725.875,2381.625
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1712,1712,17,clase_4_digitos,si,Acabado de productos textiles.,98597574.0,,24432520.0,,16424112.0,157.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1713,1713,17,clase_4_digitos,si,Lavadero y fabricación de tops.,4538531332.0,,819658231.0,,239906667.0,757.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1720,1720,17,clase_4_digitos,si,"Elaboración de productos textiles, excepto prendas de vestir.",942066286.3333333,,364368978.6666666,,118451260.66666666,977.3333333333333
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1730,1730,17,clase_4_digitos,si,Fabricación de tejidos de punto.,593086409.0,,261878591.5,,154914918.5,1440.5
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1810,1810,18,clase_4_digitos,si,Fabricación de prendas de vestir.,3340137376.5199995,,927944772.0399997,,585869255.4399998,5045.693333333332
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1911,1911,19,clase_4_digitos,si,Curtiembres y talleres de acabado.,8736612574.0,,1693080289.0,,810587969.0,3814.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1912,1912,19,clase_4_digitos,si,Elaboración de artículos de cuero (marroquinerías).,1267223933.25,,248275929.625,,99157597.75,803.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,1920,1920,19,clase_4_digitos,si,Fabricación de calzado.,591491282.0,,220048599.5,,90191997.5,1022.5
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2010,2010,20,clase_4_digitos,si,Aserraderos y fabricación de parquet.,3157571223.333333,,864968628.9999999,,238952495.0,1650.3333333333333
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2021,2021,20,clase_4_digitos,si,Fabricación de productos de madera (excepto muebles).,1379155615.0,,494600922.5,,208075148.5,1547.5
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2029,2029,20,clase_4_digitos,si,"Fabricación de artículos de corcho, paja y materiales trenzables.",26407707.0,,10034190.0,,3348423.0,60.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2101,2101,21,clase_4_digitos,si,"Fabricación de pulpa de madera, papel y cartón.",2627841394.0,,1470123707.0,,327833954.0,725.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2102,2102,21,clase_4_digitos,si,Fabricación de envases de papel y cartón.,1460943153.5,,370645309.0,,144001327.0,807.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2109,2109,21,clase_4_digitos,si,Fabricación de artículos de papel y cartón n.c.p.,1451652672.5,,452753799.5,,171155637.5,492.5
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2211,2211,22,clase_4_digitos,si,"Encuadernación, impresión, edición, grabación y reproducción sobre papel, excepto diarios y revistas.",2854592136.166666,,1015271957.1666665,,579921454.6249999,2892.375
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2212,2212,22,clase_4_digitos,si,Impresión y edición de diarios y revistas.,1631019703.0,,838281489.0,,482838695.0,1933.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2320,2320,23,clase_4_digitos,si,"Producción de combustibles y aceites grasas lubricantes, productos bituminosos y otros productos derivados del petróleo.",36265009558.0,,12148763185.0,,581189657.0,939.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2411,2411,24,clase_4_digitos,si,Producción de sustancias químicas básicas.,3262471170.0,,918801150.5,,337743774.5,667.5
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2412,2412,24,clase_4_digitos,si,Fabricación de abonos.,2603561809.0,,659913514.0,,103044039.0,295.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2413,2413,24,clase_4_digitos,si,"Fabricación de plásticos en formas primarias, caucho sintético, resinas sintéticas y fibras artificiales.",1653243854.6666667,,159865348.83333334,,47716066.666666664,187.66666666666669
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2421,2421,24,clase_4_digitos,si,Producción de plaguicidas.,1128399725.0,,236784424.0,,61328946.0,175.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2422,2422,24,clase_4_digitos,si,"Fabricación de pinturas, barnices y lacas.",1866942079.8333333,,488254974.0,,236873693.1666667,670.0
2007,C,D,Rev.3,3,Forzosas y aleatorias/EAE_C1_2007.xls,2423,2423,24,clase_4_digitos,si,Fabricación de productos farmacéuticos y medicamentos.,5773155477.0,,2291410284.5,,1256806750.0,3102.5
